year,toy_num,model_name,series,photo_url
1989,5022,Radar Ranger,Action Command,https://static.wikia.nocookie.net/hotwheels/images/6/6c/Radar_Ranger_SilvCT.JPG/revision/latest?cb=20090205150608
1989,5028,Ratmobile,Speed Demons,https://static.wikia.nocookie.net/hotwheels/images/8/83/Ratmobile_WhtUH.JPG/revision/latest?cb=20090104183424
1989,4699,Shadow Jet,,https://static.wikia.nocookie.net/hotwheels/images/3/3b/Shadow_Jet_YelPrp.JPG/revision/latest?cb=20090213163734
1989,5025,Sting Rod,Action Command,https://static.wikia.nocookie.net/hotwheels/images/d/d8/Sting_Rod_OlivR.JPG/revision/latest?cb=20091114070609
1989,4741,Talbot Lago,Classics,https://static.wikia.nocookie.net/hotwheels/images/9/93/Talbot_Lago_Brg.JPG/revision/latest?cb=20090319202413
1989,4741,Talbot Lago,Classics,https://static.wikia.nocookie.net/hotwheels/images/0/0b/White_Talbot_Lago_5358ef.jpg/revision/latest?cb=20081021101441
1989,4005,Fire Chief,-,https://static.wikia.nocookie.net/hotwheels/images/c/c3/Fire_Chief_package_front.png/revision/latest?cb=20160926204554
1989,1897,Ferrari Testarossa,,https://static.wikia.nocookie.net/hotwheels/images/2/2a/Ferrari_Testarrosa_Red2.JPG/revision/latest?cb=20081222054000
1989,4001,Fire Eater,,https://static.wikia.nocookie.net/hotwheels/images/b/bb/Fire_Eater_YelBW.JPG/revision/latest?cb=20090301224400
1989,7648,P-911,,https://static.wikia.nocookie.net/hotwheels/images/5/55/P-911_Blk.JPG/revision/latest?cb=20090313132153
1989,3969,P-911,,https://static.wikia.nocookie.net/hotwheels/images/f/f0/P-911_Wht_95BWG.JPG/revision/latest?cb=20090313132829
1989,9342,Sol-Aire CX-4,,https://static.wikia.nocookie.net/hotwheels/images/2/2f/Sol_Aire_redmag.JPG/revision/latest?cb=20091018113649
1991,UH,62,Alien,[]
1991,BW,68,T-Bucket,[]
1991,BW,84,Probe Funny Car,[]
1991,Gray Propeller Blades,86,Propper Chopper,[]
1991,WW,87,Purple Passion,[]
1991,BW,88,T-Bird Stocker (1990),[]
1991,UH,89,Minitruck,[]
1991,UH,98,"Nissan Custom ""Z""",[]
1991,CT,103,Range Rover,[]
1991,UH,150,BMW 323,[]
1991,,Baja Bug,,https://static.wikia.nocookie.net/hotwheels/images/2/2f/Baja_Bug_Red_BW.JPG/revision/latest?cb=20091018123527
1991,7670,Custom Corvette,,https://static.wikia.nocookie.net/hotwheels/images/7/7c/1990-7670-Custom_Corvette.jpg/revision/latest?cb=20090207034205
1991,4005,Fire Chaser,,https://static.wikia.nocookie.net/hotwheels/images/a/a0/Fire_Chief_1990.jpg/revision/latest?cb=20090206180924
1991,,GT Racer,,https://static.wikia.nocookie.net/hotwheels/images/b/b5/Image_Not_Available.jpg/revision/latest?cb=20151025125428
1991,7671,VW Bug,,https://static.wikia.nocookie.net/hotwheels/images/8/82/VWBug_TrqBluL.JPG/revision/latest?cb=20100419021239
1991,9113,Family Camper,The Simpsons,https://static.wikia.nocookie.net/hotwheels/images/e/ed/Baja_Breaker_BluCTY.JPG/revision/latest?cb=20090314140607
1991,9114,Homer's Nuclear Waste Van,The Simpsons,https://static.wikia.nocookie.net/hotwheels/images/7/7d/Simpson%27s_Delivery_Truck_-_6182df.jpg/revision/latest?cb=20081031071754
1992,BW,,Buick Stocker,[]
1992,BW,,Holden Commodore,[]
1992,Chrome HO,,Mercedes-Benz SL,[]
1992,BW,,Peugeot 405,[]
1992,BW,,Peugeot 405,[]
1992,BW,,Porsche 930,[]
1992,BW,,Renault 5 Turbo,[]
1992,BW,,Renault 5 Turbo,[]
1992,BW,,Speed Shark,[]
1992,BW,106,VW Golf,[]
1992,BW,108,Ramp Truck,[]
1992,CT,110,Trailbuster,[]
1992,WW,111,Street Beast,[]
1992,WW,112,Limozeen,[]
1992,BW,113,Speed Shark,[]
1992,BW,116,Mazda MX-5 Miata,[]
1992,BW,117,Ferrari 250,[]
1992,UH,118,Ferrari 348,[]
1992,UH,122,Toyota MR-2 Rally,[]
1992,UH,123,Lamborghini Diablo,[]
1992,UH,125,Zender Fact 4,[]
1992,BW,148,Porsche 930,[]
1992,BW,148,Porsche 930,[]
1992,UH,149,BMW 850i,[]
1992,BW,151,Ford Aerostar,[]
1992,WW,154,'59 Caddy,[]
1992,CT,158,Mercedes-Benz Unimog,[]
1992,BW,59,Sheriff Patrol,[]
1992,UH,80,Porsche 959,[]
1992,CT,102,Surf Patrol,[]
1992,YCT,129,Suzuki Quadracer,[]
1992,CT,129,Suzuki Quadracer,[]
1993,BW,126,Chevy Lumina,[]
1993,UH,136,'56 Flashsider,[]
1993,MW,146,Bulldozer,[]
1993,GHO,140,Flashfire,[]
1993,N/A,194,Goodyear Blimp,[]
1993,BW,142,Hiway Hauler,[]
1993,CT,188,Hummer,[]
1993,BW,144,Oshkosh Cement Mixer,[]
1993,BW,143,Recycling Truck,[]
1993,CT,141,Shock Factor,[]
1993,BW,142,Tank Truck,[]
1993,"Yellow Tractor Wheel Rear, Yellow CT Front",145,Tractor,[]
1993,CR1,55,Road Roller,[]
1993,BW,72,School Bus,[]
1993,5SP,82,Fire-Eater,[]
1993,SB,82,Fire-Eater,[]
1993,BW,82,Fire-Eater,[]
1993,BW,166,Vampyra,[]
1993,UH,169,Sol-Aire CX-4,[]
1993,ORSB,198,Path Beater,[]
1993,GLW,203,Jaguar XJ220,[]
1993,ORSB,239,Mercedes-Benz Unimog,[]
1994,3021,202,'93 Camaro,https://static.wikia.nocookie.net/hotwheels/images/f/f7/%2793_Camaro_Prp.JPG/revision/latest?cb=20090206215334
1994,3026,203,Jaguar XJ220,https://static.wikia.nocookie.net/hotwheels/images/4/4e/Jaguar_XJ220_-_Silver.JPG/revision/latest?cb=20080910053157
1994,3029,204,Oscar Mayer Wienermobile,https://static.wikia.nocookie.net/hotwheels/images/3/38/Oscar_Mayer_Wienermobile_BBW.JPG/revision/latest?cb=20090203005838
1994,3036,206,Pipe Jammer,https://static.wikia.nocookie.net/hotwheels/images/b/be/Pipe_Jammer_Yel.JPG/revision/latest?cb=20090110192556
1994,5250,208,Avus Quattro,https://static.wikia.nocookie.net/hotwheels/images/b/bc/Avus_Quatro_SilvUH.JPG/revision/latest?cb=20090113011549
1994,5263,209,Lexus SC400,https://static.wikia.nocookie.net/hotwheels/images/b/bf/Lexus_SC400_Blkbw.JPG/revision/latest?cb=20091118224734
1994,5265,210,Dodge Viper RT/10,https://static.wikia.nocookie.net/hotwheels/images/9/91/Viper_RT10_-_30th_Anni.JPG/revision/latest?cb=20090102204532
1994,5267,212,Silhouette II,https://static.wikia.nocookie.net/hotwheels/images/1/18/Silouette_II_PrpUH.JPG/revision/latest?cb=20090102173214
1994,3035,205,Treadator,https://static.wikia.nocookie.net/hotwheels/images/c/c3/Treadator_Red.JPG/revision/latest?cb=20090131152944
1994,5266,211,Twin Mill II,https://static.wikia.nocookie.net/hotwheels/images/6/63/Twin_Mill_II_BrtYel.JPG/revision/latest?cb=20090321044827
1994,5667,149,BMW 850i,https://static.wikia.nocookie.net/hotwheels/images/5/59/BMW_850_BluHO.JPG/revision/latest?cb=20090120001246
1994,5667,149,BMW 850i,https://static.wikia.nocookie.net/hotwheels/images/9/98/BMW_850_BluGrn.JPG/revision/latest?cb=20090120001219
1994,3092,197,Corvette Split Window,https://static.wikia.nocookie.net/hotwheels/images/1/1c/Th_63corvette016.jpg/revision/latest?cb=20080821193148
1994,1691,197,Gleamer Patrol,https://static.wikia.nocookie.net/hotwheels/images/b/bf/Sheriff_Patrol_glmrLt.JPG/revision/latest?cb=20091030152009
1994,2898,200,Corvette Convertible,https://static.wikia.nocookie.net/hotwheels/images/e/e7/Custom_Corvette_WhtUH.JPG/revision/latest?cb=20081121173456
1994,3852,224,Zombot,https://static.wikia.nocookie.net/hotwheels/images/9/9c/224_Zombot_1993_.JPG/revision/latest?cb=20111120120843
1994,4407,228,Zender Fact 4,https://static.wikia.nocookie.net/hotwheels/images/2/26/Zender_fact_4_blue_metallic_tinted_glass_UH_wheels.JPG/revision/latest?cb=20120130203629
1994,4384,232,Lamborghini Countach,https://static.wikia.nocookie.net/hotwheels/images/5/5d/Lamborghini_Countach_RedStrp.JPG/revision/latest?cb=20091002161145
1994,4312,214,Swingfire,https://static.wikia.nocookie.net/hotwheels/images/a/a4/Swingfire_package_front.png/revision/latest?cb=20160112173938
1994,4314,215,Auburn 852,https://static.wikia.nocookie.net/hotwheels/images/1/11/Auburn_852_%282%29_package_front.png/revision/latest?cb=20160112173235
1994,4384,232,Lamborghini Countach,https://static.wikia.nocookie.net/hotwheels/images/6/6a/Lamborghini_Countach_package_front.png/revision/latest?cb=20161104115429
1995,BW,242,'93 Camaro,[]
1995,BW,244,No Fear Race Car,[]
1995,BW,245,Driven To The Max,[]
1995,UH,246,Shadow Jet II,[]
1995,BW,247,Rigor Motor,[]
1995,PUH,248,Splittin' Image II,[]
1995,UH,207,"Vector ""Avtech"" WX-3",[]
1995,5SP,207,"Vector ""Avtech"" WX-3",[]
1995,UH,254,Sol-Aire CX-4,[]
1995,UH,255,BMW 850i,[]
1995,GUH,255,BMW 850i,[]
1995,GUH,232,Lamborghini Countach,[]
1995,UH,234,"Nissan Custom ""Z""",[]
1995,Roller,INTL,Road Roller,[]
year,toy_num,model_name,series,photo_url
1996,13609,Speed Blaster,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/4/4d/Speed_Blaster_blu5sp.JPG/revision/latest?cb=20091002001133
1996,13610,Mercedes-Benz SL,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/2/25/Mercedes_SL_BlkRedInt.JPG/revision/latest?cb=20081116222139
1996,14908/2015,'58 Corvette Coupe,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/b/bf/58_Vette_AGENTAIR_5.jpg/revision/latest?cb=20080913043209
1996,13341,Speed-A-Saurus,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/0/06/Speed_A-Saurus_GrnBW.JPG/revision/latest?cb=20081219190536
1996,13343,Power Pistons,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/9/9a/Power_Pistons_RedUH.JPG/revision/latest?cb=20090130023014
1996,13342,Hydroplane,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/b/bd/Hydroplane_Blu.JPG/revision/latest?cb=20090129081604
1996,13344,Dodge Ram 1500,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/4/4c/Dodge_Ram_Grn5sp.JPG/revision/latest?cb=20090205164428
1996,13340,Camaro Convertible,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/a/a8/Camaro_Convertible_MtGnUH.JPG/revision/latest?cb=20081121190538
1996,13346,Power Pipes,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/2/23/Power_Pipes_Prpl5SP.JPG/revision/latest?cb=20090103011641
1996,13338,Ferrari 355,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/9/9a/Ferrari355_yel5spk.JPG/revision/latest?cb=20100106002902
1996,13348,Power Rocket,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/5/5a/Power_Rocket_Purpl5SP2.JPG/revision/latest?cb=20081209215832
1996,13347,Big Chill,1995 Model Series,https://static.wikia.nocookie.net/hotwheels/images/0/0e/Big_Chill_WhtPnk.JPG/revision/latest?cb=20090320235932
1996,13349,Olds 442,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/3/35/Olds442w30_thunt1995.JPG/revision/latest?cb=20091020114906
1996,13350,Gold Passion,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/f/f2/Passion_AGENTAIR_7.jpg/revision/latest?cb=20080906020801
1996,13351,'67 Camaro,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/a/ac/95_hunt.jpg/revision/latest?cb=20090525044216
1996,13352,'57 T-Bird,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/2/21/%2757_T-bird_MetBlk.JPG/revision/latest?cb=20081030051104
1996,13353,VW Bug,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/6/6f/Vwbug_thunt_1995.JPG/revision/latest?cb=20091020114907
1996,13354,Split Window '63,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/1/19/358_Treasure_Hunt_%2763_Corvette_Split_Window.jpg/revision/latest?cb=20090930212011
1996,13355,Stutz Blackhawk,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/3/32/359_Treasure_Hunt_Series_Stutz_Blackhawk.jpg/revision/latest?cb=20090930212034
1996,13356,Rolls Royce Phantom II,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/9/9c/%24_57_%281%29.JPG/revision/latest?cb=20140614182542
1996,13357,Classic Caddy,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/f/f5/ClassicCaddyTH%24.jpg/revision/latest?cb=20160616022932
1996,13359,Classic Nomad,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/3/39/Hotwheels_019.jpg/revision/latest?cb=20120905010824
1996,13360,Classic Cobra,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/f/f0/Treasure_hunt_1995_cobra.jpg/revision/latest?cb=20130112032340
1996,13361,'31 Doozie,1995 Treasure Hunts,https://static.wikia.nocookie.net/hotwheels/images/e/ed/364_Treasure_Hunt_Series_%2731_Doozie.jpg/revision/latest?cb=20090930212107
1996,12794,Lumina Stocker,Race Team Series,https://static.wikia.nocookie.net/hotwheels/images/2/25/Lumina_Stocker_Blu.JPG/revision/latest?cb=20090205171415
1996,12803,Hot Wheels 500,Race Team Series,https://static.wikia.nocookie.net/hotwheels/images/d/d3/Hot_Wheels_500_Blu.JPG/revision/latest?cb=20090207022900
1996,12795,Side-Splitter,Race Team Series,https://static.wikia.nocookie.net/hotwheels/images/b/be/Side-Splitter_-_95_Race_Team.JPG/revision/latest?cb=20090209044951
1996,13265,Dragster,Race Team Series,https://static.wikia.nocookie.net/hotwheels/images/a/a8/Dragster_-_95_Race_Team.JPG/revision/latest?cb=20090209044948
1996,13267,Sharkruiser,Krackle Car Series,https://static.wikia.nocookie.net/hotwheels/images/0/06/Shark_Cruiser_Krackle.jpg/revision/latest?cb=20081109223844
1996,13268,Turboa,Krackle Car Series,https://static.wikia.nocookie.net/hotwheels/images/b/b3/Turboa_KC7sp.JPG/revision/latest?cb=20090112010402
1996,13269,Split Window '63,Krackle Car Series,https://static.wikia.nocookie.net/hotwheels/images/0/04/Th_63corvette020.jpg/revision/latest?cb=20080821193236
1996,13271,Flashfire,Krackle Car Series,https://static.wikia.nocookie.net/hotwheels/images/8/80/Flashfire_PrpUH.JPG/revision/latest?cb=20090202041227
1996,13272,Steel Passion,Steel Stamp Series,https://static.wikia.nocookie.net/hotwheels/images/e/ed/Passion_AGENTAIR_30.jpg/revision/latest?cb=20080909155037
1996,13274,Zender Fact 4,Steel Stamp Series,https://static.wikia.nocookie.net/hotwheels/images/6/61/Zender_Fact_4_SS35sp.JPG/revision/latest?cb=20090203024152
1996,13276,'56 Flashsider,Steel Stamp Series,https://static.wikia.nocookie.net/hotwheels/images/a/a4/56_Flashsider_SS.JPG/revision/latest?cb=20090210033021
1996,13277,'57 Chevy,Steel Stamp Series,https://static.wikia.nocookie.net/hotwheels/images/3/35/57_Chevy_SSuh.JPG/revision/latest?cb=20090309023631
1996,13282,Talbot Lago,Pearl Driver Series,https://static.wikia.nocookie.net/hotwheels/images/e/eb/Talbot_Lago_BluWW.JPG/revision/latest?cb=20090319202336
1996,13279,Pearl Passion,Pearl Driver Series,https://static.wikia.nocookie.net/hotwheels/images/0/07/Passion_AGENTAIR_8.jpg/revision/latest?cb=20080906214443
1996,13280,VW Bug,Pearl Driver Series,https://static.wikia.nocookie.net/hotwheels/images/9/99/VW_Bug_AGENTAIR_7.jpg/revision/latest?cb=20080910015016
1996,13283,Jaguar XJ220,Pearl Driver Series,https://static.wikia.nocookie.net/hotwheels/images/9/90/Jaguar_XJ220_-_Pearl_Driver.JPG/revision/latest?cb=20080928023902
1996,13284,Splittin' Image II,Dark Rider Series,https://static.wikia.nocookie.net/hotwheels/images/9/91/Splittin%27_Image_II_Blk7SP.JPG/revision/latest?cb=20090102231939
1996,13285,Twin Mill II,Dark Rider Series,https://static.wikia.nocookie.net/hotwheels/images/5/54/Twin_Mill_II_BlkPC.JPG/revision/latest?cb=20090321044759
1996,13286,Silhouette II,Dark Rider Series,https://static.wikia.nocookie.net/hotwheels/images/d/d3/Silouette_II_DkRdrPC.JPG/revision/latest?cb=20090102172952
1996,13287,Rigor Motor,Dark Rider Series,https://static.wikia.nocookie.net/hotwheels/images/6/68/Rigor_Motor_Blk57sp.JPG/revision/latest?cb=20090321044359
1996,13290,Street Roader,Roarin' Rods Series,https://static.wikia.nocookie.net/hotwheels/images/d/da/Street_Roader_OrgRR.JPG/revision/latest?cb=20090214182923
1996,13291,Roll Patrol,Roarin' Rods Series,https://static.wikia.nocookie.net/hotwheels/images/c/cc/Roll_Patrol_Jeep_CJ_RornRdsCT.JPG/revision/latest?cb=20090209020156
1996,13292,Classic Cobra,Roarin' Rods Series,https://static.wikia.nocookie.net/hotwheels/images/1/1a/Classic_Cobra_BrtGrn.JPG/revision/latest?cb=20090214173017
1996,13289,Mini Truck,Roarin' Rods Series,https://static.wikia.nocookie.net/hotwheels/images/f/fc/Minitruck_TanUH.JPG/revision/latest?cb=20090216031052
1996,13294,Cybercruiser,Hot Hubs Series,https://static.wikia.nocookie.net/hotwheels/images/6/64/Pipe_Jammer_Blk.JPG/revision/latest?cb=20090110192501
1996,13297,Shadow Jet,Hot Hubs Series,https://static.wikia.nocookie.net/hotwheels/images/f/f4/Shadow_Jet_HH.JPG/revision/latest?cb=20090213163548
1996,13925,Vampyra,Hot Hubs Series,https://static.wikia.nocookie.net/hotwheels/images/6/62/Vampyra_PuplTW.JPG/revision/latest?cb=20090102205942
1996,13298,Suzuki Quadracer,Hot Hubs Series,https://static.wikia.nocookie.net/hotwheels/images/5/5f/Suzuki_Quadracer_HH.JPG/revision/latest?cb=20090210053834
1996,13299,3-Window '34,Speed Gleamer Series,https://static.wikia.nocookie.net/hotwheels/images/5/5e/3-Window_34_CrmGrn.JPG/revision/latest?cb=20090214154132
1996,13300,T-Bucket,Speed Gleamer Series,https://static.wikia.nocookie.net/hotwheels/images/8/8f/T-Bucket_Purp.JPG/revision/latest?cb=20090214160207
1996,13302,Ratmobile,Speed Gleamer Series,https://static.wikia.nocookie.net/hotwheels/images/3/3f/Ratmobile_BlkUH.JPG/revision/latest?cb=20090104183312
1996,13303,Limozeen,Speed Gleamer Series,https://static.wikia.nocookie.net/hotwheels/images/a/a3/Limozeen_GldWW.JPG/revision/latest?cb=20090113023800
1996,13304,Peterbilt Dump Truck,Real Riders Series,https://static.wikia.nocookie.net/hotwheels/images/2/26/Peterbilt_Dump_RR.JPG/revision/latest?cb=20090208215542
1996,13305,Mercedes-Benz Unimog,Real Riders Series,https://static.wikia.nocookie.net/hotwheels/images/d/d7/Mercedes_Benz_Unimog_RR.JPG/revision/latest?cb=20090108184611
1996,13307,'59 Caddy,Real Riders Series,https://static.wikia.nocookie.net/hotwheels/images/e/e7/59_Caddy_PnkRR.JPG/revision/latest?cb=20090210040345
1996,13308,Corvette Stingray (1976),Real Riders Series,https://static.wikia.nocookie.net/hotwheels/images/4/48/Corvette_Stingray_MtGrnRR.JPG/revision/latest?cb=20090210041959
1996,13309,Fire Eater,Silver Series,https://static.wikia.nocookie.net/hotwheels/images/e/e8/Fire_Eater_CrmBW.JPG/revision/latest?cb=20090301021753
1996,13310,Rodzilla,Silver Series,https://static.wikia.nocookie.net/hotwheels/images/2/29/Rodzilla_CrmUH.JPG/revision/latest?cb=20090112191119
1996,13312,Propper Chopper,Silver Series,https://static.wikia.nocookie.net/hotwheels/images/4/4b/Propper_Chopper_Crm.JPG/revision/latest?cb=20090320033500
1996,13315,School Bus,Silver Series,https://static.wikia.nocookie.net/hotwheels/images/8/87/School_Bus_Chrmbw.JPG/revision/latest?cb=20090228222421
1996,13318,Ford Aerostar,Photo Finish Series,https://static.wikia.nocookie.net/hotwheels/images/3/39/Ford_Aerostar_Photo.JPG/revision/latest?cb=20090208194613
1996,13319,Flyin' Aces Blimp,Photo Finish Series,https://static.wikia.nocookie.net/hotwheels/images/5/5f/Blimp_PP.JPG/revision/latest?cb=20090319210818
1996,13320,Tank Truck,Photo Finish Series,https://static.wikia.nocookie.net/hotwheels/images/a/a8/Tank_Truck_PF.JPG/revision/latest?cb=20090219173301
1996,13322,Hiway Hauler,Photo Finish Series,https://static.wikia.nocookie.net/hotwheels/images/1/12/Hiway_Hauler_PP.JPG/revision/latest?cb=20090219001222
1996,13323,Race Truck,Racing Metals Series,https://static.wikia.nocookie.net/hotwheels/images/5/55/Bywayman_Crm.JPG/revision/latest?cb=20090101183536
1996,13324,Ramp Truck,Racing Metals Series,https://static.wikia.nocookie.net/hotwheels/images/e/e0/Ramp_Truck_Purp7SP.JPG/revision/latest?cb=20081122170820
1996,13325,Camaro Racer,Racing Metals Series,https://static.wikia.nocookie.net/hotwheels/images/1/13/93_Camaro_Racer.jpg/revision/latest?cb=20081126031733
1996,13326,Dragster,Racing Metals Series,https://static.wikia.nocookie.net/hotwheels/images/c/c5/Dragster_CrmBlu.JPG/revision/latest?cb=20090331010523
1996,5904,Good Humor Truck,White,[]
1996,2195,'37 Bugatti,Blue,[]
1996,2535,Classic Cobra,Orange,[]
1996,13576,Ferrari Testarossa,Red,[]
1996,2529,Classic Caddy,Blue,[]
1996,1790,Kenworth Big Rig,Black,[]
1996,5665,Ferrari 250,Yellow,[]
1996,9599,'32 Ford Delivery,White,[]
1996,2076,Tank Truck,Red/Chrome,[]
1996,0420,'65 Mustang Convertible,Red,[]
1996,5142,Mercedes 540K,Blue,[]
1996,15249,Custom Corvette,Black,[]
1996,2902,Oshkosh Snowplow,Orange,[]
1996,4406,Lamborghini Diablo,Yellow,[]
1996,12342,Talbot Lago,Black,[]
